# solution to buger's equation
# N  = 21
# nu = 1.00000e+00
"t = 0.00000e+00"
"t = 5.56254e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34451e-01
-9.51057e-01 8.13097e-01
-8.91007e-01 7.76385e-01
-8.09017e-01 7.22378e-01
-7.07107e-01 6.48744e-01
-5.87785e-01 5.53977e-01
-4.53990e-01 4.38288e-01
-3.09017e-01 3.04028e-01
-1.56434e-01 1.55779e-01
-6.12323e-17 6.97620e-17
1.56434e-01 -1.55779e-01
3.09017e-01 -3.04028e-01
4.53990e-01 -4.38288e-01
5.87785e-01 -5.53977e-01
7.07107e-01 -6.48744e-01
8.09017e-01 -7.22378e-01
8.91007e-01 -7.76385e-01
9.51057e-01 -8.13097e-01
9.87688e-01 -8.34451e-01
1.00000e+00 -8.41471e-01
e
"t = 5.77244e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34446e-01
-9.51057e-01 8.13077e-01
-8.91007e-01 7.76348e-01
-8.09017e-01 7.22335e-01
-7.07107e-01 6.48710e-01
-5.87785e-01 5.53955e-01
-4.53990e-01 4.38277e-01
-3.09017e-01 3.04024e-01
-1.56434e-01 1.55778e-01
-6.12323e-17 6.96130e-17
1.56434e-01 -1.55778e-01
3.09017e-01 -3.04024e-01
4.53990e-01 -4.38277e-01
5.87785e-01 -5.53955e-01
7.07107e-01 -6.48710e-01
8.09017e-01 -7.22335e-01
8.91007e-01 -7.76348e-01
9.51057e-01 -8.13077e-01
9.87688e-01 -8.34446e-01
1.00000e+00 -8.41471e-01
e
"t = 5.95867e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34441e-01
-9.51057e-01 8.13060e-01
-8.91007e-01 7.76316e-01
-8.09017e-01 7.22298e-01
-7.07107e-01 6.48680e-01
-5.87785e-01 5.53936e-01
-4.53990e-01 4.38267e-01
-3.09017e-01 3.04020e-01
-1.56434e-01 1.55778e-01
-6.12323e-17 6.88309e-17
1.56434e-01 -1.55778e-01
3.09017e-01 -3.04020e-01
4.53990e-01 -4.38267e-01
5.87785e-01 -5.53936e-01
7.07107e-01 -6.48680e-01
8.09017e-01 -7.22298e-01
8.91007e-01 -7.76316e-01
9.51057e-01 -8.13060e-01
9.87688e-01 -8.34441e-01
1.00000e+00 -8.41471e-01
e
"t = 6.27251e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34434e-01
-9.51057e-01 8.13033e-01
-8.91007e-01 7.76263e-01
-8.09017e-01 7.22235e-01
-7.07107e-01 6.48628e-01
-5.87785e-01 5.53904e-01
-4.53990e-01 4.38251e-01
-3.09017e-01 3.04014e-01
-1.56434e-01 1.55776e-01
-6.12323e-17 6.87253e-17
1.56434e-01 -1.55776e-01
3.09017e-01 -3.04014e-01
4.53990e-01 -4.38251e-01
5.87785e-01 -5.53904e-01
7.07107e-01 -6.48628e-01
8.09017e-01 -7.22235e-01
8.91007e-01 -7.76263e-01
9.51057e-01 -8.13033e-01
9.87688e-01 -8.34434e-01
1.00000e+00 -8.41471e-01
e
"t = 6.48781e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34429e-01
-9.51057e-01 8.13014e-01
-8.91007e-01 7.76228e-01
-8.09017e-01 7.22192e-01
-7.07107e-01 6.48593e-01
-5.87785e-01 5.53882e-01
-4.53990e-01 4.38240e-01
-3.09017e-01 3.04010e-01
-1.56434e-01 1.55775e-01
-6.12323e-17 6.80601e-17
1.56434e-01 -1.55775e-01
3.09017e-01 -3.04010e-01
4.53990e-01 -4.38240e-01
5.87785e-01 -5.53882e-01
7.07107e-01 -6.48593e-01
8.09017e-01 -7.22192e-01
8.91007e-01 -7.76228e-01
9.51057e-01 -8.13014e-01
9.87688e-01 -8.34429e-01
1.00000e+00 -8.41471e-01
e
"t = 6.72873e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34424e-01
-9.51057e-01 8.12994e-01
-8.91007e-01 7.76189e-01
-8.09017e-01 7.22145e-01
-7.07107e-01 6.48554e-01
-5.87785e-01 5.53857e-01
-4.53990e-01 4.38227e-01
-3.09017e-01 3.04005e-01
-1.56434e-01 1.55774e-01
-6.12323e-17 6.67772e-17
1.56434e-01 -1.55774e-01
3.09017e-01 -3.04005e-01
4.53990e-01 -4.38227e-01
5.87785e-01 -5.53857e-01
7.07107e-01 -6.48554e-01
8.09017e-01 -7.22145e-01
8.91007e-01 -7.76189e-01
9.51057e-01 -8.12994e-01
9.87688e-01 -8.34424e-01
1.00000e+00 -8.41471e-01
e
"t = 7.01064e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34418e-01
-9.51057e-01 8.12972e-01
-8.91007e-01 7.76145e-01
-8.09017e-01 7.22090e-01
-7.07107e-01 6.48508e-01
-5.87785e-01 5.53827e-01
-4.53990e-01 4.38212e-01
-3.09017e-01 3.03999e-01
-1.56434e-01 1.55772e-01
-6.12323e-17 6.57234e-17
1.56434e-01 -1.55772e-01
3.09017e-01 -3.03999e-01
4.53990e-01 -4.38212e-01
5.87785e-01 -5.53827e-01
7.07107e-01 -6.48508e-01
8.09017e-01 -7.22090e-01
8.91007e-01 -7.76145e-01
9.51057e-01 -8.12972e-01
9.87688e-01 -8.34418e-01
1.00000e+00 -8.41471e-01
e
"t = 7.26198e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34413e-01
-9.51057e-01 8.12952e-01
-8.91007e-01 7.76106e-01
-8.09017e-01 7.22042e-01
-7.07107e-01 6.48467e-01
-5.87785e-01 5.53801e-01
-4.53990e-01 4.38198e-01
-3.09017e-01 3.03994e-01
-1.56434e-01 1.55771e-01
-6.12323e-17 6.41860e-17
1.56434e-01 -1.55771e-01
3.09017e-01 -3.03994e-01
4.53990e-01 -4.38198e-01
5.87785e-01 -5.53801e-01
7.07107e-01 -6.48467e-01
8.09017e-01 -7.22042e-01
8.91007e-01 -7.76106e-01
9.51057e-01 -8.12952e-01
